time,uid,antname,padname,statnum,poserrX,poserrY,poserrZ,poserr()X,poserr()Y,poserr()Z,newposX,newposY,newposZ,geoerrX,geoerrY,geoerrZ,geoposX,geoposY,geoposZ,delayrms
5132675895024000000,uid___A002_Xede40d_X2246,DA59,A083,Station_15,-0.000471,-0.000172,0.000118,2e-05,2.8999999999999997e-05,0.000109,-0.0015630000000000002,-0.000336,7.500373,-0.00042,-0.000217,-0.000204,2224943.808334,-5440201.5262,-2481486.752257,0.18
5132682255840000000,uid___A002_Xede40d_X26d5,DA59,A083,Station_15,-0.000377,-0.000221,-9e-05,1.8e-05,2.2e-05,5.9e-05,-0.001469,-0.00038500000000000003,7.500164999999999,-0.000413,1.4000000000000001e-05,-0.000169,2224943.8083409998,-5440201.5262,-2481486.752257,0.13
5132717290176000000,uid___A002_Xede40d_X44f3,DA59,A083,Station_16,-0.0005139999999999999,-0.00038700000000000003,-0.00047400000000000003,6.500000000000001e-05,8.3e-05,0.00027400000000000005,-0.0016059999999999998,-0.000551,7.499781,-0.000698,0.000349,-0.000172,2224943.808056,-5440201.5262,-2481486.752257,0.51
5132758485360000000,uid___A002_Xede40d_X5571,DA59,A083,Station_16,-0.000566,-0.000102,0.001036,7.3e-05,7.7e-05,0.00021,-0.0016579999999999998,-0.000266,7.501291,-0.000178,-0.0010609999999999999,-0.0004969999999999999,2224943.808576,-5440201.5262,-2481486.752257,0.33
5132768447472000000,uid___A002_Xede40d_X5d37,DA59,A083,Station_16,4.2e-05,-0.000324,0.000286,0.000389,0.000417,0.001168,-0.00105,-0.000488,7.500541,9.1e-05,-0.00011200000000000001,-0.00040899999999999997,2224943.808845,-5440201.5262,-2481486.752257,2.58
5132838833232000000,uid___A002_Xede40d_X886f,DA59,A083,Station_17,-0.0013160000000000001,-0.00122,-6.6e-05,0.00031099999999999997,0.00024700000000000004,0.000951,-0.002408,-0.001384,7.500189,-0.0014210000000000002,-2e-06,-0.001099,2224943.807333,-5440201.5262,-2481486.752257,1.54
5132852334960000000,uid___A002_Xede40d_X9662,DA59,A083,Station_17,-0.000164,-2.3e-05,0.002802,0.000154,0.000181,0.0009960000000000001,-0.001256,-0.00018700000000000002,7.503057000000001,0.000822,-0.002443,-0.001112,2224943.8095759996,-5440201.5262,-2481486.752257,1.55
5133025552320000000,uid___A002_Xee01ae_X372,DA59,A083,Station_17,-0.000178,-0.000188,0.0008,4.2e-05,4.4e-05,0.000263,-0.0012699999999999999,-0.000352,7.501055,8.7e-05,-0.000682,-0.00048499999999999997,2224943.808841,-5440201.5262,-2481486.752257,0.4
5133063553488000000,uid___A002_Xee01ae_X1377,DA59,A083,Station_16,-0.000162,-0.00047400000000000003,-0.000388,0.00011499999999999999,0.000131,0.000424,-0.001254,-0.000638,7.499867,-0.00035499999999999996,0.00044,-0.000286,2224943.808399,-5440201.5262,-2481486.752257,0.8
5133113744016000000,uid___A002_Xee01ae_X2220,DA59,A083,Station_16,-0.00041799999999999997,-0.000425,5.1e-05,7.900000000000001e-05,9.2e-05,0.000301,-0.00151,-0.000589,7.500306,-0.00043200000000000004,-4.9e-05,-0.000411,2224943.8083220003,-5440201.5262,-2481486.752257,0.57
5133156007344000000,uid___A002_Xee01ae_X48ab,DA59,A083,Station_15,-0.000472,-0.00033999999999999997,0.000712,2.5e-05,2.5e-05,0.00011499999999999999,-0.001564,-0.000504,7.500967,-0.000239,-0.000663,-0.00059,2224943.808515,-5440201.5262,-2481486.752257,0.17
5133248653920000000,uid___A002_Xee1748_X2897,DA59,A083,Station_14,-0.000533,-0.00010400000000000001,5.5e-05,4e-05,2.8999999999999997e-05,0.000117,-0.001625,-0.000268,7.500310000000001,-0.000489,-0.00021099999999999998,-0.000117,2224943.808265,-5440201.5262,-2481486.752257,0.25
5133266906784000000,uid___A002_Xee1eb6_X74a,DA59,A083,Station_15,-0.000602,-0.000354,-0.00035299999999999996,7.2e-05,6.6e-05,0.00019099999999999998,-0.0016940000000000002,-0.000518,7.4999020000000005,-0.000732,0.00020099999999999998,-0.000188,2224943.808022,-5440201.5262,-2481486.752257,0.38
5133287357040000000,uid___A002_Xee1eb6_X1864,DA59,A083,Station_16,-0.000221,4.8e-05,-0.000648,5.6000000000000006e-05,5.6999999999999996e-05,0.000166,-0.0013130000000000001,-0.00011599999999999999,7.499607000000001,-0.00042300000000000004,0.000452,0.000296,2224943.808331,-5440201.5262,-2481486.752257,0.35
5133355986816000000,uid___A002_Xee1eb6_X52fb,DA59,A083,Station_16,-0.00043099999999999996,-0.00018700000000000002,-0.000281,7.2e-05,5.6000000000000006e-05,0.000226,-0.001523,-0.00035099999999999997,7.499974000000001,-0.000525,0.000144,-6.3e-05,2224943.8082290003,-5440201.5262,-2481486.752257,0.36
5133408486480000000,uid___A002_Xee1eb6_Xb4f8,DA59,A083,Station_15,-0.00045099999999999996,-0.00031800000000000003,-0.000122,2e-05,2.4e-05,9e-05,-0.0015429999999999999,-0.000482,7.500133,-0.0005070000000000001,4.7e-05,-0.000245,2224943.808247,-5440201.5262,-2481486.752257,0.15
5133422873328000000,uid___A002_Xee1eb6_Xc2a1,DA59,A083,Station_12,-0.000377,-0.000225,4.1e-05,4.7e-05,4.6e-05,0.00018899999999999999,-0.001469,-0.000389,7.5002960000000005,-0.000368,-9.6e-05,-0.00022400000000000002,2224943.808386,-5440201.5262,-2481486.752257,0.37
5133435746544000000,uid___A002_Xee1eb6_Xcff0,DA59,A083,Station_13,-0.000573,0.00067,0.001277,0.00022200000000000003,0.00047599999999999997,0.001092,-0.0016649999999999998,0.0005059999999999999,7.501532000000001,1.3000000000000001e-05,-0.001547,0.000121,2224943.8087669997,-5440201.5262,-2481486.752257,2.27
5133451344912000000,uid___A002_Xee1eb6_Xdc89,DA59,A083,Station_15,-0.000653,8.6e-05,-0.0016809999999999998,0.000217,0.000368,0.0011480000000000001,-0.001745,-7.8e-05,7.4985740000000005,-0.001178,0.001155,0.000733,2224943.8075759998,-5440201.5262,-2481486.752257,1.94
